,From,To,DateTime,Duration.seconds.,Cell.Tower
2675,383,92,6/3/2006 18:47,717,7
2676,197,368,6/3/2006 18:49,890,29
2677,189,361,6/3/2006 18:50,636,11
2678,266,190,6/3/2006 18:50,832,11
2679,66,14,6/3/2006 18:51,1705,28
2680,123,30,6/3/2006 18:58,991,13
2681,246,16,6/3/2006 18:59,1166,7
2682,0,109,6/3/2006 19:00,1258,21
2683,338,158,6/3/2006 19:01,1075,21
2684,42,19,6/3/2006 19:04,1016,16
2685,373,61,6/3/2006 19:04,574,29
2686,186,220,6/3/2006 19:06,1655,19
2687,211,391,6/3/2006 19:06,1120,22
2688,122,73,6/3/2006 19:08,863,6
2689,149,138,6/3/2006 19:09,1532,15
2690,144,54,6/3/2006 19:10,927,16
2691,169,61,6/3/2006 19:12,808,28
2692,195,245,6/3/2006 19:12,1036,15
2693,295,26,6/3/2006 19:12,1054,30
2694,95,7,6/3/2006 19:13,909,11
2695,273,0,6/3/2006 19:14,876,29
2696,385,179,6/3/2006 19:14,693,19
2697,392,27,6/3/2006 19:14,556,9
2698,208,3,6/3/2006 19:15,1235,17
2699,172,72,6/3/2006 19:17,1146,9
2700,176,148,6/3/2006 19:17,905,18
2701,298,144,6/3/2006 19:17,1056,22
2702,303,13,6/3/2006 19:18,806,26
2703,7,253,6/3/2006 19:19,1141,16
2704,302,334,6/3/2006 19:20,1302,11
2705,49,184,6/3/2006 19:22,1527,13
2706,313,97,6/3/2006 19:22,1660,13
2707,72,35,6/3/2006 19:23,796,27
2708,385,90,6/3/2006 19:26,878,19
2709,48,129,6/3/2006 19:27,707,28
2710,314,5,6/3/2006 19:27,574,27
2711,173,120,6/3/2006 19:29,886,28
2712,375,172,6/3/2006 19:29,1374,15
2713,255,87,6/3/2006 19:31,1040,4
2714,299,52,6/3/2006 19:31,1175,16
2715,33,13,6/3/2006 19:32,980,28
2716,78,52,6/3/2006 19:34,182,4
2717,168,130,6/3/2006 19:36,991,25
2718,191,178,6/3/2006 19:36,803,22
2719,363,134,6/3/2006 19:38,1010,29
2720,267,231,6/3/2006 19:39,563,15
2721,178,23,6/3/2006 19:40,1191,11
2722,88,79,6/3/2006 19:41,1096,29
2723,291,194,6/3/2006 19:42,1241,28
2724,0,42,6/3/2006 19:44,1757,7
2725,366,5,6/3/2006 19:46,1108,23
2726,4,45,6/3/2006 19:47,627,15
2727,350,305,6/3/2006 19:51,685,1
2728,89,91,6/3/2006 19:53,1324,11
2729,157,5,6/3/2006 19:55,916,1
2730,290,92,6/3/2006 19:55,1359,18
2731,33,2,6/3/2006 19:56,1393,16
2732,281,1,6/3/2006 20:01,1463,29
2733,331,78,6/3/2006 20:02,1177,11
2734,184,5,6/3/2006 20:05,1210,13
2735,375,333,6/3/2006 20:06,1387,15
2736,150,5,6/3/2006 20:09,764,16
2737,260,24,6/3/2006 20:09,1512,16
2738,148,110,6/3/2006 20:10,1099,12
2739,324,120,6/3/2006 20:10,1192,22
2740,95,171,6/3/2006 20:11,1006,11
2741,1,200,6/3/2006 20:12,987,11
2742,14,39,6/3/2006 20:13,1151,10
2743,228,92,6/3/2006 20:15,1213,2
2744,386,247,6/3/2006 20:16,873,11
2745,201,18,6/3/2006 20:24,1292,9
2746,175,0,6/3/2006 20:25,1248,30
2747,193,42,6/3/2006 20:25,662,2
2748,364,260,6/3/2006 20:26,1199,24
2749,369,174,6/3/2006 20:26,1527,25
2750,226,390,6/3/2006 20:30,236,15
2751,312,38,6/3/2006 20:31,1564,12
2752,377,117,6/3/2006 20:31,760,13
2753,239,247,6/3/2006 20:33,1326,4
2754,165,1,6/3/2006 20:35,963,29
2755,29,58,6/3/2006 20:37,816,8
2756,355,14,6/3/2006 20:37,602,15
2757,70,188,6/3/2006 20:38,617,22
2758,21,5,6/3/2006 20:44,997,9
2759,55,164,6/3/2006 20:45,1340,27
2760,62,93,6/3/2006 20:45,1116,4
2761,384,189,6/3/2006 20:45,1087,9
2762,50,0,6/3/2006 20:47,1267,15
2763,282,199,6/3/2006 20:49,1062,19
2764,89,372,6/3/2006 20:52,1049,11
2765,136,60,6/3/2006 20:52,1032,29
2766,81,396,6/3/2006 20:58,903,7
2767,74,44,6/3/2006 20:59,949,28
2768,289,2,6/3/2006 20:59,1301,7
2769,373,41,6/3/2006 20:59,843,15
2770,327,42,6/3/2006 21:00,772,13
2771,357,158,6/3/2006 21:00,1116,25
2772,297,15,6/3/2006 21:02,480,22
2773,27,257,6/3/2006 21:05,750,8
2774,42,0,6/3/2006 21:05,1100,16
2775,217,296,6/3/2006 21:05,342,22
2776,286,92,6/3/2006 21:05,947,15
2777,68,50,6/3/2006 21:08,1062,16
2778,322,1,6/3/2006 21:10,903,25
2779,34,2,6/3/2006 21:11,623,21
2780,73,41,6/3/2006 21:13,637,21
2781,380,363,6/3/2006 21:14,1039,29
2782,97,211,6/3/2006 21:17,577,22
2783,59,11,6/3/2006 21:18,341,11
2784,242,1,6/3/2006 21:19,721,11
2785,133,178,6/3/2006 21:20,1597,22
2786,303,13,6/3/2006 21:21,1241,7
2787,225,35,6/3/2006 21:23,1071,30
2788,267,231,6/3/2006 21:24,1062,30
2789,371,60,6/3/2006 21:25,1071,19
2790,279,198,6/3/2006 21:26,956,15
2791,364,113,6/3/2006 21:27,1099,1
2792,230,8,6/3/2006 21:28,905,28
2793,247,103,6/3/2006 21:29,1036,2
2794,156,85,6/3/2006 21:31,576,20
2795,297,172,6/3/2006 21:31,583,22
2796,73,122,6/3/2006 21:32,498,21
2797,284,260,6/3/2006 21:32,920,22
2798,85,86,6/3/2006 21:35,1006,30
2799,54,310,6/3/2006 21:41,891,29
2800,8,5,6/3/2006 21:45,1135,29
2801,284,260,6/3/2006 21:46,935,19
2802,387,267,6/3/2006 21:46,1072,28
2803,38,119,6/3/2006 21:50,1609,1
2804,315,56,6/3/2006 21:51,273,28
2805,154,202,6/3/2006 21:53,1063,13
2806,388,19,6/3/2006 21:53,1588,11
2807,242,1,6/3/2006 21:55,603,9
2808,6,5,6/3/2006 21:57,1156,16
2809,237,1,6/3/2006 22:00,1297,20
2810,289,45,6/3/2006 22:00,900,4
2811,208,192,6/3/2006 22:03,594,22
2812,40,360,6/3/2006 22:05,738,1
2813,58,38,6/3/2006 22:09,1032,17
2814,108,13,6/3/2006 22:09,1439,9
2815,381,199,6/3/2006 22:09,1064,29
2816,204,90,6/3/2006 22:10,686,8
2817,50,93,6/3/2006 22:11,437,15
2818,377,92,6/3/2006 22:11,703,13
2819,381,199,6/3/2006 22:13,1509,29
2820,153,1,6/3/2006 22:16,918,1
2821,299,260,6/3/2006 22:17,895,29
2822,16,8,6/3/2006 22:19,1401,11
2823,139,318,6/3/2006 22:19,1042,1
2824,258,132,6/3/2006 22:20,1251,29
2825,258,132,6/3/2006 22:21,923,29
2826,349,7,6/3/2006 22:25,782,1
2827,27,54,6/3/2006 22:26,1387,8
2828,328,142,6/3/2006 22:26,909,30
2829,348,5,6/3/2006 22:26,691,15
2830,374,157,6/3/2006 22:30,355,16
2831,123,19,6/3/2006 22:32,728,13
2832,34,3,6/3/2006 22:33,747,21
2833,341,357,6/3/2006 22:37,1347,21
2834,344,389,6/3/2006 22:37,484,27
2835,165,1,6/3/2006 22:39,940,29
2836,291,204,6/3/2006 22:39,1022,28
2837,395,48,6/3/2006 22:40,892,11
2838,165,1,6/3/2006 22:41,963,29
2839,217,296,6/3/2006 22:41,951,22
2840,16,166,6/3/2006 22:43,1129,11
2841,59,113,6/3/2006 22:45,1472,15
2842,293,305,6/3/2006 22:46,816,22
2843,335,14,6/3/2006 22:47,971,10
2844,137,286,6/3/2006 22:49,1250,29
2845,126,85,6/3/2006 22:53,1431,4
2846,310,61,6/3/2006 22:53,900,15
2847,47,231,6/3/2006 23:02,1079,28
2848,266,190,6/3/2006 23:02,874,11
2849,113,5,6/3/2006 23:03,1281,15
2850,122,73,6/3/2006 23:03,722,6
2851,217,129,6/3/2006 23:03,642,6
2852,298,115,6/3/2006 23:03,337,22
2853,41,73,6/3/2006 23:04,826,13
2854,34,258,6/3/2006 23:06,1195,15
2855,42,203,6/3/2006 23:07,1454,16
2856,196,118,6/3/2006 23:10,1649,11
2857,172,1,6/3/2006 23:11,1541,9
2858,262,137,6/3/2006 23:11,1226,22
2859,387,69,6/3/2006 23:11,1281,28
2860,217,296,6/3/2006 23:12,1735,22
2861,263,9,6/3/2006 23:12,1296,30
2862,20,19,6/3/2006 23:13,641,30
2863,372,89,6/3/2006 23:15,885,13
2864,39,23,6/3/2006 23:16,869,10
2865,42,363,6/3/2006 23:18,981,13
2866,196,368,6/3/2006 23:18,1167,11
2867,262,19,6/3/2006 23:20,1356,22
2868,337,18,6/3/2006 23:20,367,28
2869,49,26,6/3/2006 23:22,639,28
2870,16,9,6/3/2006 23:23,699,11
2871,377,117,6/3/2006 23:25,888,13
2872,305,350,6/3/2006 23:27,132,6
2873,371,1,6/3/2006 23:28,1082,22
2874,366,5,6/3/2006 23:32,1023,23
2875,36,53,6/3/2006 23:33,1172,28
2876,185,229,6/3/2006 23:37,577,29
2877,327,42,6/3/2006 23:38,1589,13
2878,163,44,6/3/2006 23:39,1482,21
2879,169,79,6/3/2006 23:39,737,4
2880,348,5,6/3/2006 23:39,1246,15
2881,282,13,6/3/2006 23:40,1812,19
2882,338,332,6/3/2006 23:40,680,15
2883,238,209,6/3/2006 23:41,1617,12
2884,346,1,6/3/2006 23:44,733,28
2885,202,221,6/3/2006 23:45,1006,22
2886,95,7,6/3/2006 23:46,1304,11
2887,326,90,6/3/2006 23:46,1328,18
2888,240,0,6/3/2006 23:47,758,17
2889,15,14,6/3/2006 23:48,811,23
2890,26,49,6/3/2006 23:48,937,12
2891,78,331,6/3/2006 23:48,774,16
2892,382,350,6/3/2006 23:49,1422,15
2893,41,81,6/3/2006 23:53,991,28
2894,178,23,6/3/2006 23:54,748,9
2895,374,13,6/3/2006 23:54,774,16
2896,246,16,6/3/2006 23:55,888,7
2897,267,5,6/3/2006 23:55,826,15
2898,63,15,6/3/2006 23:56,1364,11
2899,252,54,6/3/2006 23:57,1207,29
2900,386,247,6/3/2006 23:57,926,11
2901,47,206,6/3/2006 23:58,1127,13
2902,388,34,6/3/2006 23:58,871,15
2903,0,112,6/3/2006 23:59,887,21
2904,386,247,6/3/2006 23:59,725,11
2905,82,103,6/4/2006 0:11,763,13
2906,121,8,6/4/2006 0:12,1192,9
2907,202,221,6/4/2006 0:12,920,22
2908,383,92,6/4/2006 0:15,751,7
2909,248,7,6/4/2006 0:18,1156,16
2910,358,392,6/4/2006 0:20,1506,30
2911,317,123,6/4/2006 0:23,932,11
2912,238,209,6/4/2006 0:25,925,29
2913,255,10,6/4/2006 0:38,902,28
2914,338,158,6/4/2006 0:55,1286,21
2915,38,164,6/4/2006 1:08,776,1
2916,288,56,6/4/2006 1:18,886,30
2917,124,2,6/4/2006 1:19,1266,1
2918,333,41,6/4/2006 1:19,883,8
2919,175,158,6/4/2006 1:20,604,30
2920,264,54,6/4/2006 1:23,556,29
2921,63,15,6/4/2006 1:35,1126,11
2922,56,163,6/4/2006 1:40,911,22
2923,135,12,6/4/2006 1:42,1004,13
2924,230,8,6/4/2006 1:44,754,28
2925,338,158,6/4/2006 1:44,381,21
2926,220,277,6/4/2006 1:49,844,6
2927,218,97,6/4/2006 1:53,1143,30
2928,317,123,6/4/2006 1:57,998,11
2929,164,55,6/4/2006 1:58,488,30
2930,221,202,6/4/2006 2:01,1255,27
2931,277,220,6/4/2006 2:11,879,16
2932,247,239,6/4/2006 2:16,1000,2
2933,191,120,6/4/2006 2:19,879,22
2934,224,34,6/4/2006 2:25,1041,25
2935,303,131,6/4/2006 2:30,1190,7
2936,77,285,6/4/2006 2:42,1365,15
2937,47,24,6/4/2006 2:52,943,13
2938,106,3,6/4/2006 2:55,1082,24
2939,258,34,6/4/2006 3:00,479,29
2940,31,5,6/4/2006 3:02,1404,30
2941,53,36,6/4/2006 3:15,646,16
2942,178,191,6/4/2006 3:29,1354,9
2943,262,137,6/4/2006 3:44,1135,22
2944,106,3,6/4/2006 3:50,938,1
2945,168,2,6/4/2006 3:51,930,25
2946,35,87,6/4/2006 3:55,810,15
2947,226,168,6/4/2006 4:13,1512,30
2948,331,134,6/4/2006 4:15,976,11
2949,22,26,6/4/2006 4:22,723,25
2950,73,41,6/4/2006 4:22,1312,21
2951,4,10,6/4/2006 4:24,1177,15
2952,342,158,6/4/2006 4:25,1321,29
2953,18,59,6/4/2006 4:35,1376,4
2954,236,13,6/4/2006 4:35,1011,1
2955,152,329,6/4/2006 4:37,1319,15
2956,369,320,6/4/2006 4:49,1025,25
2957,125,27,6/4/2006 4:51,1513,12
2958,139,318,6/4/2006 4:51,775,1
2959,270,2,6/4/2006 4:51,869,27
2960,66,159,6/4/2006 4:56,1206,28
2961,366,30,6/4/2006 4:58,1247,7
2962,209,13,6/4/2006 5:07,1182,28
2963,61,154,6/4/2006 5:13,1138,28
2964,348,5,6/4/2006 5:16,1294,15
2965,293,51,6/4/2006 5:17,1260,22
2966,242,46,6/4/2006 5:20,985,9
2967,222,24,6/4/2006 5:21,1100,10
2968,27,54,6/4/2006 5:30,335,8
2969,224,34,6/4/2006 5:33,1089,25
2970,66,198,6/4/2006 5:36,526,28
2971,228,3,6/4/2006 5:42,595,2
2972,2,0,6/4/2006 5:48,928,29
2973,27,257,6/4/2006 5:57,1516,8
2974,117,143,6/4/2006 5:58,1095,28
2975,260,24,6/4/2006 6:07,1634,28
2976,84,2,6/4/2006 6:12,644,9
2977,205,345,6/4/2006 6:16,1496,28
2978,242,46,6/4/2006 6:17,537,9
2979,357,341,6/4/2006 6:20,1084,17
2980,292,1,6/4/2006 6:28,1147,13
2981,304,4,6/4/2006 6:37,1295,15
2982,86,85,6/4/2006 6:45,203,4
2983,81,142,6/4/2006 6:51,957,7
2984,19,40,6/4/2006 6:58,837,30
2985,78,331,6/4/2006 7:02,871,4
2986,365,62,6/4/2006 7:03,1195,15
2987,83,61,6/4/2006 7:16,841,12
2988,311,37,6/4/2006 7:19,1211,8
2989,63,15,6/4/2006 7:20,979,11
2990,237,1,6/4/2006 7:21,1204,4
2991,356,11,6/4/2006 7:25,996,24
2992,104,83,6/4/2006 7:36,1498,26
2993,160,6,6/4/2006 7:40,226,22
2994,351,38,6/4/2006 7:41,953,28
2995,261,0,6/4/2006 7:44,1106,9
2996,54,176,6/4/2006 7:48,726,29
2997,187,66,6/4/2006 8:00,1525,30
2998,353,89,6/4/2006 8:00,1118,12
2999,193,3,6/4/2006 8:01,747,2
3000,352,32,6/4/2006 8:01,279,29
3001,158,202,6/4/2006 8:02,1382,22
3002,343,52,6/4/2006 8:02,1142,9
3003,178,191,6/4/2006 8:03,1708,9
3004,232,40,6/4/2006 8:04,706,30
3005,251,240,6/4/2006 8:04,437,28
3006,387,267,6/4/2006 8:04,1373,19
3007,154,166,6/4/2006 8:08,373,13
3008,344,61,6/4/2006 8:08,526,23
3009,2,179,6/4/2006 8:09,1375,29
3010,178,191,6/4/2006 8:10,1928,9
3011,328,3,6/4/2006 8:11,1087,30
3012,351,38,6/4/2006 8:11,942,28
3013,310,61,6/4/2006 8:12,672,15
3014,56,99,6/4/2006 8:13,1189,22
3015,127,53,6/4/2006 8:13,966,3
3016,18,249,6/4/2006 8:15,785,4
3017,130,111,6/4/2006 8:15,1529,15
3018,263,9,6/4/2006 8:15,1152,30
3019,273,162,6/4/2006 8:15,561,29
3020,371,60,6/4/2006 8:15,372,19
3021,225,41,6/4/2006 8:16,818,30
3022,234,170,6/4/2006 8:16,1584,16
3023,256,134,6/4/2006 8:18,1216,20
3024,340,14,6/4/2006 8:18,573,11
3025,215,272,6/4/2006 8:21,1563,29
3026,277,9,6/4/2006 8:21,1139,16
3027,67,41,6/4/2006 8:22,1114,16
3028,70,188,6/4/2006 8:23,1517,22
3029,34,50,6/4/2006 8:26,909,15
3030,348,163,6/4/2006 8:26,1560,15
3031,0,140,6/4/2006 8:27,1395,7
3032,80,1,6/4/2006 8:28,1254,11
3033,128,14,6/4/2006 8:28,958,11
3034,228,3,6/4/2006 8:28,1058,2
3035,191,120,6/4/2006 8:32,901,22
3036,253,7,6/4/2006 8:32,796,16
3037,353,89,6/4/2006 8:32,1441,12
3038,279,271,6/4/2006 8:33,1569,15
3039,332,0,6/4/2006 8:33,978,12
3040,47,231,6/4/2006 8:34,1247,13
3041,371,60,6/4/2006 8:34,1008,22
3042,137,262,6/4/2006 8:36,650,29
3043,83,61,6/4/2006 8:37,1006,30
3044,171,51,6/4/2006 8:37,653,27
3045,121,8,6/4/2006 8:38,1124,9
3046,331,78,6/4/2006 8:38,1290,15
3047,56,288,6/4/2006 8:39,935,22
3048,262,137,6/4/2006 8:39,1077,22
3049,386,179,6/4/2006 8:39,1165,11
3050,292,1,6/4/2006 8:40,1345,11
3051,301,275,6/4/2006 8:40,861,15
3052,14,39,6/4/2006 8:42,688,18
3053,275,312,6/4/2006 8:42,1256,30
3054,245,1,6/4/2006 8:44,835,22
3055,301,275,6/4/2006 8:44,1177,15
3056,124,9,6/4/2006 8:45,629,1
3057,112,341,6/4/2006 8:47,1026,7
3058,217,192,6/4/2006 8:47,1026,6
3059,37,3,6/4/2006 8:48,1094,22
3060,240,269,6/4/2006 8:50,517,17
3061,259,119,6/4/2006 8:50,1277,12
3062,36,21,6/4/2006 8:52,535,28
3063,63,15,6/4/2006 8:52,1216,11
3064,216,12,6/4/2006 8:52,1031,29
3065,122,73,6/4/2006 8:53,1042,24
3066,260,24,6/4/2006 8:53,1043,28
3067,121,21,6/4/2006 8:54,868,28
3068,263,185,6/4/2006 8:54,1018,30
3069,32,65,6/4/2006 8:55,938,29
3070,171,95,6/4/2006 8:56,1477,13
3071,329,295,6/4/2006 8:57,866,11
3072,242,46,6/4/2006 8:58,763,11
3073,296,227,6/4/2006 8:58,1360,11
3074,378,275,6/4/2006 9:02,941,30
3075,201,18,6/4/2006 9:03,878,9
3076,364,379,6/4/2006 9:03,828,24
3077,59,113,6/4/2006 9:04,1128,15
3078,125,94,6/4/2006 9:04,848,12
3079,369,320,6/4/2006 9:05,695,22
3080,143,117,6/4/2006 9:07,998,12
3081,357,158,6/4/2006 9:07,600,17
3082,259,148,6/4/2006 9:08,990,12
3083,344,389,6/4/2006 9:08,1516,23
3084,278,239,6/4/2006 9:10,713,17
3085,94,125,6/4/2006 9:13,1061,22
3086,143,117,6/4/2006 9:15,1029,28
3087,236,13,6/4/2006 9:16,1509,1
3088,142,81,6/4/2006 9:17,814,29
3089,182,38,6/4/2006 9:18,824,13
3090,102,305,6/4/2006 9:20,1250,13
3091,139,75,6/4/2006 9:20,1112,1
3092,230,8,6/4/2006 9:20,1021,28
3093,119,92,6/4/2006 9:21,756,14
3094,128,14,6/4/2006 9:22,1588,11
3095,213,118,6/4/2006 9:22,1578,8
3096,68,50,6/4/2006 9:23,735,16
3097,326,90,6/4/2006 9:23,771,7
3098,1,200,6/4/2006 9:24,1089,11
3099,207,162,6/4/2006 9:24,669,24
3100,372,89,6/4/2006 9:26,1427,27
3101,292,96,6/4/2006 9:27,1137,11
3102,45,4,6/4/2006 9:28,1204,12
3103,149,138,6/4/2006 9:30,1441,15
3104,258,132,6/4/2006 9:30,1018,29
3105,88,53,6/4/2006 9:32,1556,29
3106,390,226,6/4/2006 9:32,679,21
3107,187,51,6/4/2006 9:33,1529,30
3108,275,301,6/4/2006 9:35,1198,30
3109,356,11,6/4/2006 9:36,685,24
3110,33,13,6/4/2006 9:37,1155,16
3111,40,118,6/4/2006 9:37,932,1
3112,237,206,6/4/2006 9:38,1492,4
3113,207,27,6/4/2006 9:40,589,30
3114,194,291,6/4/2006 9:41,1199,19
3115,272,215,6/4/2006 9:41,970,15
3116,323,367,6/4/2006 9:41,1035,29
3117,174,44,6/4/2006 9:42,285,30
3118,89,14,6/4/2006 9:43,1395,11
3119,187,51,6/4/2006 9:43,1178,30
3120,339,26,6/4/2006 9:43,1132,11
3121,159,66,6/4/2006 9:44,1063,9
3122,99,56,6/4/2006 9:45,1128,28
3123,327,42,6/4/2006 9:47,1236,25
3124,329,295,6/4/2006 9:47,1058,15
3125,2,200,6/4/2006 9:49,1397,29
3126,221,202,6/4/2006 9:49,974,20
3127,8,1,6/4/2006 9:50,1034,12
3128,24,47,6/4/2006 9:51,805,24
3129,142,81,6/4/2006 9:52,758,29
3130,287,213,6/4/2006 9:52,1122,11
3131,283,345,6/4/2006 9:53,1047,9
3132,144,54,6/4/2006 9:54,870,23
3133,196,118,6/4/2006 9:54,1122,11
3134,348,5,6/4/2006 9:54,971,23
3135,35,87,6/4/2006 9:55,878,15
3136,267,231,6/4/2006 9:55,843,30
3137,325,34,6/4/2006 9:55,960,15
3138,266,190,6/4/2006 9:57,1213,11
3139,331,78,6/4/2006 9:58,338,15
3140,164,55,6/4/2006 10:01,919,30
3141,277,220,6/4/2006 10:02,1010,16
3142,233,42,6/4/2006 10:03,618,15
3143,298,115,6/4/2006 10:05,1071,22
3144,226,168,6/4/2006 10:08,1314,15
3145,198,308,6/4/2006 10:09,442,19
3146,256,134,6/4/2006 10:10,1181,20
3147,263,185,6/4/2006 10:10,1102,30
3148,394,199,6/4/2006 10:10,1516,10
3149,202,393,6/4/2006 10:11,881,22
3150,161,54,6/4/2006 10:12,307,10
3151,337,18,6/4/2006 10:13,901,28
3152,283,345,6/4/2006 10:14,1266,9
3153,167,47,6/4/2006 10:15,1238,27
3154,240,95,6/4/2006 10:16,1183,30
3155,335,65,6/4/2006 10:16,795,10
3156,34,224,6/4/2006 10:18,1078,15
3157,288,56,6/4/2006 10:19,1556,30
3158,52,143,6/4/2006 10:20,454,3
3159,303,13,6/4/2006 10:21,1088,26
3160,393,61,6/4/2006 10:21,1010,15
3161,270,2,6/4/2006 10:22,827,27
3162,276,360,6/4/2006 10:22,495,29
3163,357,341,6/4/2006 10:22,837,17
3164,172,375,6/4/2006 10:23,1053,29
3165,177,70,6/4/2006 10:26,1409,21
3166,124,9,6/4/2006 10:27,681,1
3167,353,89,6/4/2006 10:28,1039,11
3168,17,0,6/4/2006 10:32,1174,23
3169,258,34,6/4/2006 10:32,890,29
3170,187,66,6/4/2006 10:35,1128,30
3171,267,387,6/4/2006 10:35,814,15
3172,316,52,6/4/2006 10:35,745,18
3173,159,7,6/4/2006 10:37,1082,9
3174,343,1,6/4/2006 10:37,255,30
3175,36,2,6/4/2006 10:40,1414,28
3176,14,66,6/4/2006 10:41,1012,18
3177,139,75,6/4/2006 10:41,1190,1
3178,76,52,6/4/2006 10:43,1319,29
3179,138,249,6/4/2006 10:43,1367,16
3180,66,153,6/4/2006 10:48,1072,29
3181,220,277,6/4/2006 10:48,712,6
3182,175,0,6/4/2006 10:49,891,30
3183,328,3,6/4/2006 10:49,544,30
3184,335,65,6/4/2006 10:49,698,1
3185,61,83,6/4/2006 10:53,1314,28
3186,54,2,6/4/2006 10:56,822,29
3187,88,79,6/4/2006 10:56,909,29
3188,44,351,6/4/2006 10:59,1365,25
3189,224,34,6/4/2006 11:00,1353,24
3190,16,9,6/4/2006 11:01,910,11
3191,319,225,6/4/2006 11:01,1031,11
3192,147,26,6/4/2006 11:02,242,28
3193,160,205,6/4/2006 11:02,861,22
3194,49,210,6/4/2006 11:04,1003,28
3195,99,1,6/4/2006 11:04,1019,13
3196,118,55,6/4/2006 11:04,1177,6
3197,123,30,6/4/2006 11:04,1260,13
3198,335,65,6/4/2006 11:04,565,10
3199,242,1,6/4/2006 11:05,1489,11
3200,292,1,6/4/2006 11:05,935,13
3201,383,5,6/4/2006 11:05,921,10
3202,19,5,6/4/2006 11:07,671,30
3203,114,87,6/4/2006 11:11,1184,1
3204,289,45,6/4/2006 11:11,937,7
3205,188,29,6/4/2006 11:12,1356,29
3206,252,54,6/4/2006 11:12,787,29
3207,273,162,6/4/2006 11:12,592,29
3208,301,275,6/4/2006 11:14,956,17
3209,27,207,6/4/2006 11:15,1543,8
3210,225,41,6/4/2006 11:15,1125,30
3211,34,258,6/4/2006 11:16,1528,15
3212,327,112,6/4/2006 11:19,1289,13
3213,59,11,6/4/2006 11:20,1201,15
3214,101,30,6/4/2006 11:20,1329,19
3215,350,19,6/4/2006 11:20,1274,24
3216,145,1,6/4/2006 11:21,1010,29
3217,248,336,6/4/2006 11:21,1134,16
3218,287,244,6/4/2006 11:21,790,11
3219,59,113,6/4/2006 11:22,871,11
3220,236,167,6/4/2006 11:22,1405,1
3221,188,29,6/4/2006 11:23,1224,29
3222,173,40,6/4/2006 11:24,1264,28
3223,53,27,6/4/2006 11:25,1352,16
3224,119,271,6/4/2006 11:25,1223,14
3225,144,23,6/4/2006 11:25,831,23
3226,185,1,6/4/2006 11:25,795,13
3227,37,3,6/4/2006 11:26,1060,22
3228,39,14,6/4/2006 11:26,1071,9
3229,64,32,6/4/2006 11:27,1058,16
3230,353,154,6/4/2006 11:28,1493,12
3231,294,87,6/4/2006 11:29,706,22
3232,346,1,6/4/2006 11:29,1444,15
3233,95,7,6/4/2006 11:30,971,27
3234,107,1,6/4/2006 11:30,1496,19
3235,191,120,6/4/2006 11:30,911,22
3236,41,250,6/4/2006 11:31,849,13
3237,191,178,6/4/2006 11:32,1313,22
3238,325,330,6/4/2006 11:35,1759,15
3239,92,23,6/4/2006 11:36,1142,30
3240,80,241,6/4/2006 11:37,613,12
3241,172,375,6/4/2006 11:38,1384,9
3242,322,1,6/4/2006 11:38,978,30
3243,49,192,6/4/2006 11:40,898,13
3244,196,368,6/4/2006 11:40,1182,11
3245,135,0,6/4/2006 11:42,1279,29
3246,284,2,6/4/2006 11:42,653,19
3247,149,144,6/4/2006 11:43,921,21
3248,303,13,6/4/2006 11:44,782,26
3249,362,1,6/4/2006 11:45,1619,9
3250,163,348,6/4/2006 11:47,911,21
3251,356,11,6/4/2006 11:47,1392,24
3252,330,275,6/4/2006 11:49,1168,12
3253,364,260,6/4/2006 11:54,1107,1
3254,378,275,6/4/2006 11:54,922,30
3255,244,70,6/4/2006 11:55,999,1
3256,30,294,6/4/2006 11:56,1051,4
3257,279,198,6/4/2006 11:56,1723,15
3258,350,19,6/4/2006 11:56,694,1
3259,376,20,6/4/2006 11:57,654,22
3260,73,37,6/4/2006 11:58,1274,21
3261,290,92,6/4/2006 11:58,974,18
3262,106,3,6/4/2006 11:59,833,1
3263,112,132,6/4/2006 11:59,1080,18
3264,330,325,6/4/2006 11:59,1037,27
3265,201,5,6/4/2006 12:01,1617,11
3266,39,14,6/4/2006 12:05,1332,10
3267,365,62,6/4/2006 12:05,801,15
3268,219,146,6/4/2006 12:06,639,1
3269,83,104,6/4/2006 12:08,1262,12
3270,222,24,6/4/2006 12:08,1224,10
3271,244,70,6/4/2006 12:08,1453,1
3272,284,2,6/4/2006 12:09,287,19
3273,67,150,6/4/2006 12:10,1146,16
3274,19,388,6/4/2006 12:11,983,30
3275,36,2,6/4/2006 12:15,917,28
3276,116,1,6/4/2006 12:15,1228,30
3277,317,123,6/4/2006 12:15,1385,11
3278,326,90,6/4/2006 12:15,1184,7
3279,25,5,6/4/2006 12:23,822,29
3280,127,43,6/4/2006 12:24,438,3
3281,29,188,6/4/2006 12:25,1212,8
3282,139,75,6/4/2006 12:28,729,1
3283,0,301,6/4/2006 12:29,790,21
3284,133,21,6/4/2006 12:29,923,13
3285,16,9,6/4/2006 12:30,1192,11
3286,260,24,6/4/2006 12:30,885,28
3287,217,129,6/4/2006 12:32,1166,6
3288,117,110,6/4/2006 12:33,778,28
3289,144,23,6/4/2006 12:33,1083,16
3290,168,130,6/4/2006 12:33,876,25
3291,362,94,6/4/2006 12:33,1049,9
3292,12,51,6/4/2006 12:35,1194,29
3293,77,285,6/4/2006 12:35,920,15
3294,365,62,6/4/2006 12:35,568,15
